"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","           81:06","","           00:17","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","           139.2","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","TIME","           81:30","","           00:24","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","VOLUME","           139.7","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","TIME","           81:51","","           00:20","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","VOLUME","           139.7","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","TIME","           81:51","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","VOLUME","           139.9","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","TIME","           81:59","","           00:07","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","VOLUME","           140.1","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","TIME","           82:13","","           00:14","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","           140.6","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","           82:39","","           00:26","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","           140.8","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","           82:45","","           00:06","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","             142","KGL","             1.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","           83:11","","           00:25","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","           142.3","KGL","             0.3","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","           83:24","","           00:13","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","           142.4","KGL","             0.1","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","           83:27","","           00:02","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","           142.6","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","           83:34","","           00:07","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","           142.8","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV4A","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","           83:43","","           00:08","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","           125.7","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","           76:49","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","VOLUME","             126","KGL","             0.3","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","TIME","           77:05","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","VOLUME","           126.3","KGL","             0.3","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","TIME","           77:23","","           00:17","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","VOLUME","           126.7","KGL","             0.4","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","           77:40","","           00:17","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","           127.2","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","TIME","           78:05","","           00:24","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","VOLUME","           127.7","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","TIME","           78:25","","           00:20","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","VOLUME","           127.7","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","TIME","           78:25","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","VOLUME","           127.9","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","TIME","           78:33","","           00:07","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","VOLUME","           128.1","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","TIME","           78:47","","           00:14","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","           128.6","KGL","             0.5","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","           79:13","","           00:26","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","           128.8","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","           79:20","","           00:06","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","             130","KGL","             1.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","           79:45","","           00:25","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","           130.3","KGL","             0.3","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","           79:59","","           00:13","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","           130.4","KGL","             0.1","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","           80:01","","           00:02","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","           130.6","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","           80:09","","           00:07","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","           130.8","KGL","             0.2","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV5A","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","           80:17","","           00:08","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","          167:00","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","TIME","          167:29","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","TIME","          168:28","","           00:59","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","          168:57","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","TIME","          169:26","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","TIME","          169:55","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","TIME","          169:55","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","TIME","          170:24","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","TIME","          170:54","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","          171:23","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","          171:52","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","          172:21","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","          172:50","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","          172:50","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","          173:20","","           00:29","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","             160","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV1","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","          173:20","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","           68:23","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","TIME","           68:35","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","TIME","           68:59","","           00:24","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","           69:11","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","TIME","           69:23","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","TIME","           69:35","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","TIME","           69:35","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","TIME","           69:47","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","TIME","           69:59","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","           70:11","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","           70:23","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/26/2023","TIME","           70:35","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/27/2023","TIME","           70:47","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/28/2023","TIME","           70:47","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/29/2023","TIME","           70:59","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","VOLUME","           144.4","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV10","","Date","Type"," ","Counter"," ","Quantity",,"4/30/2023","TIME","           70:59","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","VOLUME","           157.8","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/15/2023","TIME","           68:51","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","VOLUME","           157.8","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/16/2023","TIME","           69:03","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","VOLUME","           157.8","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","TIME","           69:15","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","VOLUME","           157.8","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","           69:27","","           00:12","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","DV11","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","           157.8","KGL","               0","KGL","1","Of","1"
